burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.indicators37	5.616E-3	0.0747	0	0	0	1982.3383	0	0	
demographic.indicators38	7.7747E-3	0.0878	0	0	0	1299.4603	0	0	
demographic.indicators39	0.0105	0.1018	0	0	0	854.9061	0	0	
demographic.indicators40	8.0813E-3	0.0895	0	0	0	769.8985	0	0	
demographic.indicators41	9.948E-3	0.0992	0	0	0	861.0226	0	0	
demographic.indicators42	0.0126	0.1115	0	0	0	582.2635	0	0	
demographic.indicators43	4.096E-3	0.0639	0	0	0	2135.8068	0	0	
demographic.indicators44	9.5667E-3	0.0973	0	0	0	987.9928	0	0	
demographic.indicators45	0.0128	0.1125	0	0	0	621.7431	0	0	
demographic.indicators46	0.0104	0.1013	0	0	0	1254.0213	0	0	
demographic.indicators47	0.0132	0.1143	0	0	0	564.3592	0	0	
demographic.indicators48	8.4733E-3	0.0917	0	0	0	1022.1943	0	0	
demographic.indicators49	0.0106	0.1024	0	0	0	630.0264	0	0	
demographic.indicators50	9.9947E-3	0.0995	0	0	0	523.909	0	0	
demographic.indicators51	0.0159	0.1252	0	0	0	703.6245	0	0	
demographic.indicators52	6.7147E-3	0.0817	0	0	0	1528.5182	0	0	
demographic.indicators53	8.0547E-3	0.0894	0	0	0	983.1251	0	0	
demographic.indicators54	0.0174	0.1307	0	0	0	488.3057	0	0	
demographic.indicators55	8.1587E-3	0.09	0	0	0	1180.2028	0	0	
demographic.indicators56	9.3027E-3	0.096	0	0	0	642.908	0	0	
demographic.indicators57	8.9187E-3	0.094	0	0	0	989.4345	0	0	
demographic.indicators58	0.0141	0.118	0	0	0	787.6788	0	0	
demographic.indicators59	0.0117	0.1073	0	0	0	1017.9594	0	0	
demographic.indicators60	0.0144	0.1189	0	0	0	401.7307	0	0	
demographic.indicators61	8.7413E-3	0.0931	0	0	0	1050.3788	0	0	
